title,text,rating
"""had the best flight""","['trip', 'verified', 'work', 'coleagues', 'best', 'flight', 'thanks', 'cabin', 'crew', 'particular', 'stewardes', 'crew', 'loked', 'us', 'rear', 'end', 'plane', 'flew', 'sydney', 'perth', 'qf', 'crew', 'humourous', 'entertaining', 'could', 'enough', 'us', 'fun', 'flight', 'even', 'got', 'selfies', 'them', 'teling', 'friends', 'trip']",1
"""Very unpleasant flight""","['trip', 'verified', 'johanesburg', 'sydney', 'unpleasant', 'flight', 'started', 'bumped', 'pre', 'boked', 'bulkhead', 'seat', 'ml', 'water', 'provided', 'hour', 'flight', 'por', 'service', 'dirty', 'toilets', 'insuficient', 'hot', 'meals', 'breakfast', 'pasengers', 'front', 'economy', 'get', 'served', 'first', 'expensive', 'economy', 'flight', 'could', 'flown', 'europe', 'australia', 'decent', 'asian', 'midle', 'eastern', 'airline', 'half', 'cost', 'qantas', 'flight']",0
"""That 'lunch' was pathetic""","['flew', 'brisbane', 'melbourne', 'departed', 'arived', 'esentialy', 'time', 'smoth', 'flight', 'flight', 'atendants', 'fine', 'loyal', 'qantas', 'lunch', 'either', 'pistachio', 'cranbery', 'im', 'alergic', 'bals', 'soy', 'chips', 'numbered', 'flight', 'am', 'pm', 'lunch', 'pathetic', 'expecting', 'smorgasbord', 'something', 'would', 'apreciated']",1
"""Excellent flight""","['trip', 'verified', 'melbourne', 'auckland', 'excelent', 'flight', 'time', 'departure', 'melbourne', 'quite', 'like', 'new', 'lok', 'cabin', 'black', 'quilted', 'patern', 'seats', 'reasonably', 'comfortable', 'crew', 'friendly', 'pleasant', 'first', 'time', 'id', 'ordered', 'vegan', 'meal', 'due', 'change', 'dietary', 'requirements', 'surprised', 'god', 'meal', 'was', 'ratatouile', 'couscous', 'acompanied', 'nice', 'glas', 'ozy', 'red', 'great', 'touch', 'crew', 'came', 'ice', 'cream', 'course', 'tok', 'gave', 'daughter', 'managed', 'take', 'two', 'movies', 'entertainment', 'options', 'got', 'auckland', 'minutes', 'early', 'god', 'end', 'great', 'flight']",1
"""staff were very cheerful""","['trip', 'verified', 'enjoyed', 'flight', 'sydney', 'melbourne', 'departed', 'arived', 'time', 'staf', 'cherful', 'eficient', 'diner', 'served', 'large', 'roast', 'chicken', 'fine', 'short', 'flight', 'wine', 'excelent', 'seat', 'back', 'video', 'screns', 'mater', 'short', 'flight']",0
"""a very enjoyable flight""","['trip', 'verified', 'unfortunately', 'trip', 'melbourne', 'sydney', 'delayed', 'minutes', 'apart', 'enjoyable', 'flight', 'staf', 'friendly', 'eficient', 'diner', 'salad', 'tasty', 'always', 'nice', 'fre', 'drinks', 'seat', 'back', 'screns', 'pleasant', 'surprise', 'wel']",0
"""cabin crew very friendly""","['trip', 'verified', 'townsvile', 'brisbane', 'may', 'easy', 'check', 'boarding', 'pas', 'mobile', 'phone', 'townsvile', 'airport', 'quick', 'security', 'check', 'seat', 'c', 'near', 'back', 'plane', 'prefered', 'seating', 'whole', 'row', 'bonus', 'return', 'flight', 'again', 'boarded', 'via', 'stairs', 'tarmac', 'back', 'plane', 'flight', 'meal', 'served', 'lunch', 'served', 'quick', 'take', 'of', 'gluten', 'fre', 'meal', 'best', 'burger', 'tasted', 'generous', 'size', 'fact', 'filing', 'cabin', 'crew', 'friendly', 'noticed', 'flight', 'helpful', 'generous', 'time', 'children', 'traveling', 'unacompanied']",1
"""Very good flight""","['trip', 'verified', 'brisbane', 'townsvile', 'may', 'check', 'boarding', 'pas', 'mobile', 'phone', 'tok', 'hand', 'lugage', 'quick', 'security', 'check', 'seat', 'c', 'whole', 'row', 'always', 'bonus', 'flight', 'stated', 'ofer', 'gluten', 'fre', 'meal', 'cabin', 'crew', 'ask', 'sem', 'always', 'gluten', 'fre', 'biscuits', 'rice', 'crackers', 'god', 'flight', 'arived', 'time']",1
"""extra seat room/aisle space""","['trip', 'verified', 'melbourne', 'auckland', 'revamped', 'cabin', 'like', 'cabin', 'boeing', 'realy', 'great', 'new', 'features', 'like', 'excelent', 'ife', 'fot', 'net', 'realy', 'enhanced', 'flight', 'seat', 'f', 'extra', 'seat', 'romaisle', 'space', 'row', 'rather', 'could', 'put', 'lugage', 'seat', 'front', 'mising', 'seat', 'seat', 'pitch', 'improved', 'to', 'fod', 'disapointing', 'portions', 'smal', 'flight', 'supervisor', 'kindly', 'ofered', 'extra', 'round', 'lunch', 'flight', 'atendants', 'quite', 'courteous']",1
"""economy seats are comfortable""","['trip', 'verified', 'crew', 'provide', 'service', 'australian', 'touch', 'combined', 'excelent', 'flight', 'safety', 'video', 'conveys', 'spirit', 'australia', 'new', 'economy', 'seats', 'comfortable', 'adjustable', 'headrests', 'one', 'thing', 'note', 'absence', 'hand', 'held', 'controler', 'rather', 'everything', 'controled', 'via', 'responsive', 'touch', 'scren', 'impresed', 'catering', 'board', 'served', 'garlic', 'bread', 'diner', 'pork', 'stir', 'fry', 'main', 'chocolate', 'cake', 'desert', 'great', 'variety', 'alcoholic', 'beverages', 'ofer', 'including', 'sparkling', 'jacobs', 'crek', 'provided', 'water', 'botle', 'meal', 'service', 'hot', 'towels', 'throughout', 'flight', 'bathrom', 'used', 'clean', 'throughout', 'flight', 'ofer', 'amenity', 'tothbrushtothpaste', 'singapore', 'airlines', 'try', 'avoid', 'transfering', 'international', 'flight', 'domestic', 'terminal', 'sydney', 'posible', 'put', 'mildly', 'pleasant', 'proces']",1
"""Excellent experience""","['trip', 'verified', 'excelent', 'experience', 'clasic', 'aircraft', 'experienced', 'friendly', 'hard', 'working', 'crew', 'lucky', 'get', 'row', 'single', 'seat', 'row', 'mostly', 'configuration', 'midle', 'seat', 'would', 've', 'great', 'experience', 'lounge', 'lugage', 'star', 'great', 'fod', 'entertainment', 'options', 'great', 'seat', 'top', 'notch', 'service', 'favorite', 'aircraft', 'fly', 'seamles', 'journey', 'made', 'perfect', 'trip', 'ive', 'heard', 'qantas', 'sliping', 'lately', 'ocasion', 'least']",1
"""flights will not be with Qantas""","['trip', 'verified', 'qantas', 'flight', 'sydney', 'honolulu', 'canceled', 'morning', 'departure', 'given', 'jetstar', 'flight', 'next', 'day', 'left', 'us', 'day', 'short', 'holiday', 'time', 'pocket', 'night', 's', 'acomodation', 'got', 'back', 'rang', 'qantas', 'customer', 'care', 'be', 'wary', 'last', 'word', 'care', 'told', 'it', 'problem', 'insurance', 'travel', 'agent', 'tried', 'help', 'got', 'run', 'around', 'qantas', 'caused', 'problem', 'think', 'qantas', 'help', 'sort', 'recompense', 'give', 'qantas', 'phone', 'cal', 'email', 'canceled', 'flight', 'lose', 'lack', 'response', 'now', 'frequent', 'flyers', 'future', 'flights', 'qantas', 'unles', 'get', 'answers']",0
"""enjoyable early evening flight""","['trip', 'verified', 'enjoyable', 'early', 'evening', 'flight', 'adelaide', 'melbourne', 'qantas', 'airways', 'check', 'easy', 'flight', 'left', 'time', 'staf', 'friendly', 'helpful', 'also', 'served', 'smal', 'tasty', 'meal', 'ife', 'seat', 'back', 'screns', 'mater', 'short', 'flight']",1
"""friendly and helpful""","['trip', 'verified', 'melbourne', 'adelaide', 'enjoyed', 'late', 'afternon', 'flight', 'check', 'easy', 'service', 'friendly', 'helpful', 'fod', 'fine', 'short', 'flight', 'apreciated', 'fre', 'drinks', 'nice', 'surprise', 'ofered', 'another', 'ber']",1
"""was a pretty decent trip""","['trip', 'verified', 'recently', 'flew', 'qantas', 'new', 'qf', 'route', 'melbourne', 'london', 'via', 'perth', 'prety', 'decent', 'trip', 'id', 'prefer', 'traveling', 'route', 'rather', 'stopover', 'singapore', 'dubai', 'staf', 'sectors', 'friendly', 'nothing', 'much', 'efort', 'al', 'id', 'ask', 'fil', 'water', 'botle', 'would', 'hasle', 'flight', 'entertainment', 'prety', 'suficient', 'found', 'decent', 'movies', 'tv', 'shows', 'there', 'fod', 'highlight', 'honest', 'love', 'ofer', 'thre', 'choices', 'main', 'meal', 'one', 'vegetarian', 'option', 'also', 'stop', 'ofering', 'fod', 'remainder', 'flight', 'found', 'seat', 'comfy', 'pilows', 'beter', 'found', 'relatively', 'easier', 'slep', 'plane', 'a', 'mention', 'plane', 'presurised', 'beter']",1
"""great experience""","['trip', 'verified', 'kansai', 'sydney', 'great', 'experience', 'flying', 'qantas', 'osaka', 'sydney', 'busines', 'clas', 'plane', 'features', 'brand', 'new', 'cabins', 'comfortable', 'private', 'seats', 'busines', 'clas', 'overal', 'stylish', 'cabin', 'service', 'onboard', 'fantastic', 'friendly', 'cabin', 'crew', 'ofered', 'refil', 'drinks', 'made', 'beds', 'got', 'cofe', 'last', 'minute', 'landing', 'etc', 'fod', 'drinks', 'also', 'god', 'inflight', 'entertainment', 'system', 'great', 'big', 'selection', 'films', 'nice', 'responsive', 'touch', 'scren', 'negative', 'coment', 'would', 'traveling', 'partner', 'separated', 'barier', 'cant', 'lower', 'cant', 'realy', 'se', 'talk', 'seated', 'cant', 'realy', 'coment', 'value', 'money', 'reward', 'flight']",1
"""horrendous experience""","['shocked', 'disapointed', 'horendous', 'experience', 'flying', 'los', 'angeles', 'sydney', 'may', 'inflight', 'diner', 'service', 'started', 'aproached', 'flight', 'atendant', 'rudely', 'asked', 'do', 'want', 'diner', 'responded', 'yes', 'please', 'options', 'answer', 'read', 'menu', 'even', 'though', 'idea', 'menu', 'stuck', 'seat', 'pocket', 'went', 'put', 'fod', 'front', 'wel', 'lovely', 'couple', 'siting', 'next', 'me', 'whole', 'flight', 'every', 'time', 'served', 'us', 'impolite', 'impatient', 'almost', 'agresive', 'smile', 'even', 'tried', 'remotely', 'interested', 'comfort', 'never', 'felt', 'uncomfortable', 'flight', 'planed', 'puting', 'complaint', 'qantas', 'arived', 'home', 'luckily', 'ran', 'customer', 'service', 'manager', 'whilst', 'purchasing', 'duty', 'fre', 'items', 'sydney', 'explained', 'situation', 'apologetic', 'advised', 'would', 'personaly', 'se', 'someone', 'head', 'ofice', 'contact', 'discus', 'isue', 'date', 'ive', 'comunication', 'qantas', 'holding', 'breath', 'another', 'note', 'fod', 'served', 'flight', 'disgusting', 'disapointed', 'se', 'qantas', 'completely', 'lost', 'quality', 'service', 'had', 'never', 'fly', 'experience']",0
"""A330 is very comfortable""","['trip', 'verified', 'honolulu', 'sydney', 'quite', 'god', 'despite', 'cost', 'cuting', 'no', 'hot', 'towels', 'seat', 'fod', 'service', 'excelent', 'a', 'comfortable', 'fod', 'god', 'atendants', 'friendly', 'eficient', 'sydney', 'melbourne', 'operated', 'dirty', 'dingy', 'dirty', 'terminal', 'wait', 'dirty', 'dingy', 'lounge', 'flight', 'atendant', 'wonderful', 'job', 'serving', 'ful', 'cabin', 'short', 'time', 'actualy', 'felt', 'bad', 'hard', 'work', 'serving', 'horible', 'meal', 'filthy', 'aircraft', 'badly', 'ned', 'refurbishment', 'bathrom', 'dirtythe', 'seats', 'dirty', 'worni', 'neded', 'shower', 'hr', 'experience', 'imagine', 'bad', 'economy', 'sector']",1
"""Customer experience is poor""","['trip', 'verified', 'paid', 'flight', 'nz', 'days', 'sydney', 'auckland', 'tiny', 'aircraft', 'overloaded', 'overhead', 'bagage', 'compartments', 'frequent', 'flyer', 'multiple', 'airlines', 'qantas', 'experiencing', 'degradation', 'service', 'quality', 'size', 'bags', 'customers', 'alowed', 'board', 'sized', 'people', 'knock', 'cos', 'trying', 'cart', 'huge', 'bags', 'aisle', 'customer', 'experience', 'por', 'tiny', 'seats', 'dated', 'boeing', 'neds', 'upgrade']",0
"""there were not individual TVs""","['trip', 'verified', 'flying', 'perth', 'adelaide', 'thre', 'hour', 'flight', 'upon', 'geting', 'airport', 'printed', 'ticket', 'went', 'check', 'lugage', 'however', 'asked', 'qantas', 'staf', 'check', 'check', 'ticket', 'tel', 'would', 'individual', 'entertainment', 'tvs', 'flight', 'said', 'were', 'told', 'asked', 'question', 'qantas', 'personel', 'sydney', 'two', 'weks', 'earlier', 'told', 'thing', 'five', 'hour', 'flight', 'sydney', 'perth', 'wrong', 'specificaly', 'asked', 'sure', 'would', 'check', 'computer', 'case', 'told', 'sure', 'would', 'individual', 'tvs', 'pasengers', 'flight', 'nedles', 'say', 'not', 'second', 'flight', 'row', 'qantas', 'within', 'two', 'weks', 'other', 'perth', 'specificaly', 'told', 'would', 'individual', 'entertainment', 'pasengers', 'not', 'perth', 'isolated', 'city', 'every', 'flight', 'perth', 'major', 'australian', 'cities', 'takes', 'minimum', 'thre', 'hours', 'unreasonable', 'believe', 'asking', 'specificaly', 'inflight', 'entertainment', 'one', 'told', 'upfront', 'acurately', 'type', 'flight', 'expect', 'par', 'airline', 'sels', 'premium', 'airline', 'australia']",0
"""seats seemed smaller and more cramped""","['trip', 'verified', 'boked', 'ticket', 'via', 'american', 'airlines', 'qantas', 'flights', 'trip', 'flying', 'cairns', 'brisbane', 'los', 'angeles', 'final', 'destination', 'san', 'diego', 'flights', 'ok', 'nothing', 'rave', 'about', 'seats', 'semed', 'smaler', 'cramped', 'international', 'flights', 'taken', 'fod', 'salty', 'lacked', 'texture', 'otherwise', 'fine', 'atendants', 'kind', 'polite', 'bit', 'strict', 'asked', 'drink', 'sir', 'canot', 'two', 'drinks', 'time', 'sips', 'botom', 'dinky', 'cup', 'efortlesly', 'finished', 'spot', 'however', 'main', 'qualm', 'qantas', 'customer', 'care', 'agents', 'representatives', 'air', 'cairns', 'brisbane', 'qantas', 'canceled', 'flight', 'brisbane', 'los', 'angeles', 'received', 'notification', 'touched', 'down', 'naturaly', 'confused', 'anoyed', 'cancel', 'longhaul', 'flight', 'tel', 'tok', 'cairns', 'caled', 'qantas', 'said', 'canceled', 'operational', 'requirements', 'could', 'take', 'flight', 'day', 'wouldnt', 'work', 'schedule', 'conect', 'sydney', 'painfuly', 'early', 'hour', 'morning', 'however', 'cal', 'american', 'airlines', 'actualy', 'bok', 'seat', 'since', 'qantas', 'american', 'airlines', 'literaly', 'zero', 'comunication', 'litle', 'knowledge', 'going', 'original', 'flight', 'qantas', 'said', 'could', 'notify', 'american', 'airlines', 'cal', 'them', 'spend', 'phone', 'cals', 'hours', 'phone', 'trying', 'fix', 'isue', 'eventualy', 'boked', 'new', 'flights', 'aded', 'hours', 'aditional', 'travel', 'time', 'tried', 'speak', 'representative', 'ground', 'brisbane', 'airport', 'incredibly', 'unhelpful', 'curt', 'il', 'cut', 'slack', 'am', 'could', 'tel', 'flight', 'canceled', 'could', 'file', 'complaints', 'could', 'provide', 'information', 'except', 'qantas', 'proces', 'proces', 'works', 'wel', 'tel', 'first', 'hand', 'proces', 'extremely', 'convoluted', 'dificult', 'actualy', 'work', 'spent', 'several', 'weks', 'trying', 'reach', 'qantas', 'customer', 'care', 'heard', 'back', 'resolution', 'reached', 'flight', 'two', 'months', 'ago', 'tip', 'skip', 'mes', 'reach', 'via', 'twiter', 'fly', 'diferent', 'airline']",0
"""wouldn't trust a Qantas agent""","['trip', 'verified', 'familys', 'flight', 'brisbane', 'lax', 'ended', 'long', 'delay', 'around', 'hours', 'due', 'previous', 'delay', 'lax', 'qantas', 'agent', 'brisbane', 'emphaticaly', 'said', 'absolutely', 'ned', 'cal', 'alaska', 'airlines', 'our', 'us', 'conection', 'say', 'would', 'mis', 'conecting', 'flight', 'even', 'though', 'separate', 'ticket', 'explained', 'extremely', 'clearly', 'said', 'that', 'alaska', 'qantas', 'partner', 'qantas', 'would', 'take', 'care', 'us', 'inair', 'course', 'false', 'arived', 'lax', 'conection', 'information', 'alaska', 'merciful', 'charge', 'us', 'reboking', 'fe', 'decision', 'qantas', 'definitely', 'trust', 'qantas', 'agent', 'situation', 'like', 'again', 'meals', 'also', 'quite', 'bad', 'flight', 'however', 'flight', 'crew', 'extremely', 'friendly', 'helpful', 'overal', 'qantas', 'okay', 'airline', 'economy', 'pasengers']",0
"""service was very friendly""","['trip', 'verified', 'melbourne', 'canbera', 'enjoyed', 'flight', 'tok', 'time', 'service', 'friendly', 'helpful', 'nice', 'complimentary', 'drinks', 'although', 'qantas', 'website', 'mentioned', 'fod', 'would', 'included', 'received', 'chicken', 'sandwich', 'bad', 'short', 'flight', 'maybe', 'could', 'ful', 'service', 'airline']",0
"""it was an enjoyable flight""","['trip', 'verified', 'flew', 'qantas', 'canbera', 'melbourne', 'overal', 'enjoyable', 'flight', 'departed', 'arived', 'early', 'staf', 'friendly', 'helpful', 'apreciated', 'fre', 'drinks', 'snack', 'chese', 'biscuits', 'aple', 'ok', 'brief', 'flight', 'also', 'wish', 'qantas', 'would', 'continualy', 'change', 'times', 'flight', 'bokings', 'pain', 'limited', 'time']",0
"""Staff were not sympathetic at all""","['trip', 'verified', 'terible', 'disapointing', 'relaxing', 'holiday', 'faced', 'flight', 'departed', 'hong', 'kong', 'siting', 'tarmac', 'hours', 'jamed', 'like', 'sardines', 'extreme', 'heat', 'stil', 'brisbane', 'thing', 'hapened', 'engine', 'isues', 'stil', 'waiting', 'board', 'new', 'flight', 'never', 'travel', 'qantas', 'again', 'planes', 'mechanical', 'isues', 'voucher', 'doesn', 't', 'cut', 'it', 'hours', 'slep', 'hours', 'simple', 'flight', 'staf', 'sympathetic', 'al']",0
"""Absolutely horrible experience""","['trip', 'verified', 'welington', 'sydney', 'absolutely', 'horible', 'experience', 'told', 'welington', 'airport', 'pasengers', 'family', 'kids', 'moved', 'another', 'flight', 'due', 'weight', 'isues', 'flight', 'pasenger', 'separated', 'litle', 'daughter', 'age', 'travel', 'alone', 'questioned', 'qantas', 'staf', 'answer', 'bought', 'separate', 'ticket', 'confirmation', 'document', 'prove', 'wrong', 'staf', 'tok', 'ownership', 'repeatedly', 'said', 'eror', 'sent', 'queues', 'daughter', 'crying', 'fearing', 'separation', 'hard', 'talk', 'changed', 'mind', 'finaly', 'sent', 'via', 'qantas', 'reaching', 'sydney', 'waited', 'almost', 'hour', 'many', 'pasengers', 'bagage', 'never', 'arived', 'go', 'question', 'qantas', 'staf', 'said', 'lodge', 'entry', 'bagage', 'services', 'acordingly', 'questioned', 'inform', 'us', 'staf', 'said', 'know', 'worse', 'part', 'us', 'apology', 'staf', 'treated', 'us', 'trouble', 'makers', 'pay', 'travel', 'qantas', 'se', 'kind', 'arogant', 'service', 'disaster', 'best']",0
"""seamless and easy to navigate""","['trip', 'verified', 'sydney', 'brisbane', 'return', 'qantas', 'airways', 'checkin', 'security', 'terminal', 'facilities', 'provided', 'qantas', 'seamles', 'easy', 'navigate', 'onboard', 'departure', 'arival', 'time', 'wel', 'routined', 'flight', 'taken', 'advantage', 'cabin', 'crew', 'find', 'crew', 'moving', 'motions', 'personal', 'pasengers', 'especialy', 'high', 'tiered', 'membership', 'think', 'retraining', 'order', 'motivate', 'drive', 'team', 'next', 'level', 'customer', 'satisfaction']",0
